service;datetime;message;emosi
twitter;8/11/2023 8:03;@Telkomsel tolong dibantu kendala claim ektra kuota https://t.co/ksvdFabbJj;3
twitter;8/12/2023 4:57;"@Telkomsel Satu manokwari jaringan hilang sehari semalam 11 agustus 2023. Kalau hanya jadi satu""nya operator di mkw setidakny jangan bkin susah woi";3
twitter;8/12/2023 0:13;@Telkomsel tolong lah sinyal nya kenapa gangguan mulu;3
twitter;8/11/2023 20:54;@Telkomsel adminnnnnnn tolong jaringan sekitar rumah saya no service terus walaupun buat telfon aja no service tolong perhatiannya, karena ga saya aja tapi rumah sekitaran saya juga sama kasusnya;3
twitter;8/11/2023 20:40;Halo admin sy baru aja isi pulsa di apps my telkomsel oake dana udh ketarik nih saldonya tp pulsanya ngga masuk2 tolong dongg mau subscribe aplikasi nih @Telkomsel hadeh;3
twitter;8/11/2023 18:56;@Telkomsel Min, ini saya beli paket internet saldo saya sudah terpotong pakai dana tapi kenapa paket saya belum masuk? Tolong di respon;3
twitter;8/11/2023 20:07;@Telkomsel Min, tolong respon. Tadi saya beli paket internet pakai dana dan saldo saya sudah terpotong tapi paketnya belum masuk ini gimana;3
twitter;8/11/2023 15:05;Hi @Telkomsel min di wilayah ksmi jaringan internetnya sedang buruk. Tolong cek dm, terimakasih ðŸ™;3
twitter;8/11/2023 10:43;@Telkomsel @shanicesuthiono Tolong cek dm,,,  saya aktifasi paket gagal seperti di atas tp pulsa sudah di potong;3
twitter;8/11/2023 9:58;@Telkomsel Min tolong dong ini kenapa jadi error masalah kuota bonusnya.. Kok kuota utamanya yang ke kuras terus kuota bonusnya ga bisa di pake..;3
twitter;8/11/2023 7:26;@AREAJULID deketan tapi ga bisa komunikasi, min @Telkomsel tolong cek sinyal diantara pasangan muda ini;3
twitter;8/13/2023 3:35;"Halo @Telkomsel 
Mau laporan nih, lelet kali jaringan di kampung baru, meuraxa, Banda Aceh. Udah dari pagi aku mau internetan gabisa kalo dari rumah. Masa cuma buat buka ig aku harus ke kecamatan lain. Tolong diperiksa ya ðŸ˜˜. Udah aku dm ya btw.";3
twitter;8/12/2023 20:59;@Telkomsel tolong dm dluan dong kak, aku gabisa dm dluan;3
twitter;8/12/2023 23:17;@Telkomsel maaf pak,kenapa ya WA suka pending terus ? Biasanha masalah dari hp atau koneksi ya ? Sering banget pending wa. Saya gatau solusinya pak, tolong dibantu ya pak ðŸ™ðŸ»;3
twitter;8/13/2023 1:19;saat saat begini tsel gangguan lagi astagaaaa, mau minta tolong benerin pun gabakal ditolongin jugaaa ðŸ˜­;3
twitter;8/12/2023 17:38;"@sosmedkeras @pln_123 sini gelap min. 
@Telkomsel sini susah sinyal gara2 mati lampu";3
twitter;8/12/2023 13:29;@Telkomsel min jaringan telkomsel di daerah seramang kota tepatnya di Semarang utara jaringannya lambat. tolong di perbaiki jaringannya;3
twitter;8/12/2023 11:19;@Telkomsel Barusan beli paket trus gagal malah dijadiin my vocer, dicoba beli lagi gabisa pakai my vocer tolong lah woy https://t.co/U62zrF4u9y;3
twitter;8/13/2023 11:11;dari tadi pagi mau beli paket internet kenapa gabisa yaa @Telkomsel tolong bantuannya dong min https://t.co/HZnTVH6UWx;3
twitter;8/13/2023 21:49;@Telkomsel tolong ini sinyal udah 3 hari ilangâ€an, buat Youtube buffering, buat game disconnected, kuota masih banyak. Bisa difix ga ya?;3
twitter;8/13/2023 22:13;"@Telkomsel tolong tiru @flip_id
aku salah nominal transfer aja tetep diproses gak nyampe 3 jam

Isi pulsa gak masuk, saldo kepotong . Bukti transaksi gk masuk email. Minta lgsg ke cs disuruh nunggu 3 hari n skrg blm ada bukti yg dikasih juga padahal hak customer";3
twitter;8/13/2023 19:32;@TunggalSRegar @Telkom @Telkomsel @pln_123 @KementerianESDM @oxygenidhome @IndiHome Untuk akses FO memang agak susah di daerah 3T, itu sebabnya Kominfo menggunakan jaringan 4G. Sayangnya mandeg karena kasus korupsi.;3
twitter;8/13/2023 14:15;@Telkomsel Telkomsel di kabupaten Nunukan Kalimantan Utara dari pagi sampai sore ini tidak ada jaringan sama sekali, tolong ambil tindakan secepatnya,!;3
twitter;8/13/2023 15:19;@Telkomsel Ya saya tunggu, tolong cepat ya minðŸ™;3
twitter;8/13/2023 12:34;@Telkomsel ka tolong dong di jwb, ini sinyal saya E terus udh sebulan. Saya udah coba di hp lain, tetap sama. Saya coba ganti jaringan, juga tetap sama E. Saya copot SIM terus masukin lg jga tetap E. Saya udh DM dr kmrn tp lama bgt jwbnya.;3
twitter;8/13/2023 10:14;"@Telkomsel @Telkomsel Saya barusan isi paket internet ternyata dinyatakan gagal sistem sedang sibuk.
Tapi pulsa saya berpindah ke "" my voucher "" sebesar 50rb tolong kebijakannya minðŸ˜Œ https://t.co/IvDI2NkjW8";3
twitter;8/13/2023 8:34;@Telkomsel min kenapa ini ? Sama sama di 1 ruangan pake telkomsel. Yang 1 sinyal jelek. Yang 1 sinyal gak jalan samsek. Padahal quota banyak.  Tolong dibenerin dong pemerataannya;3
twitter;8/13/2023 8:08;@Telkomsel kak tolong dibantu penanganan keluhan simcard saya ya, cek dmnya kak;3
twitter;8/15/2023 6:45;@Telkomsel Mau login aja susah ðŸ‘Ž https://t.co/dS3eThLRYu;3
twitter;8/15/2023 2:43;"Min @Telkomsel 
Saya mau komplain kenapa proses link prime video saya gak bisa dibuka padahal saya sudah klaim hadiah prime video dan sudah aktif tapi link mengatakan saya belum langganan Tolong direspon";3
twitter;8/14/2023 22:57;"@Telkomsel Min aku beli kuota pke pulsa, kuota g masuk pulsanya di potong..
Mana dua kali pula, rugi bet";3
twitter;8/14/2023 21:42;@Telkomsel saldo pulsa sudah terpotong untuk pembelian paket data, namun paket datanya belum masuk. Tolong infonya;3
twitter;8/14/2023 23:24;@Telkomsel halo min, saya punya kendala dengan transaksi pembelian kuota internet hari ini. Tolong cek DM untuk penjelasannya ya. Terima kasih.;3
twitter;8/14/2023 10:19;@byu_id halo kak saya dm kendala saya terkait byu. Tolong dicek ya;3
twitter;8/14/2023 17:21;@tttamagochi @IndiHome @IndiHomeCare @Telkomsel Belum dong. KLO @IndiHomeCare bisa cepat, luar biasa. Tapi kmren CS 147 udh ketar ketir waktu saya ancam sebagai penipuan publik. Saya ada rekaman semua proses. Saya blg gak mau bayar dari tgl 6 saya mnta smpe hari ini. Janji mereka tagihan saya hanya akan muncul smpe tgl 6.;3
twitter;8/14/2023 15:00;@ardikayana @IndiHome @IndiHomeCare @Telkomsel mas, mau tanya sudah beres kah masalahnya? saya  dari 23 jul req pindah, sampe hari ini ga ada kejelasan. saya req minta isolir aja karena tagihan tetep jalan tapi saya ga pake terus gabisa harus cancel dulu req pindahan, bingung deh prosesnya lama bgt. konsumen yang rugi ðŸ˜­;3
twitter;8/14/2023 12:53;@Telkomsel Papa saya gak punya sosmed min, makanya minta tolong ke saya. Mau telepon 188 juga hpnya gak bisa dibuka, tolong bantuannya min, urgent banget soalnyaðŸ™ðŸ½;3
twitter;8/14/2023 13:06;@Telkomsel saya pesen paket roaming vietnam untuk 15 hari, kenapa saat pindah kota internetnya tidak aktif ya? Tolong dibantu!;3
twitter;8/14/2023 11:38;Hari gini masih susah sinyal aja ini didaerah saya kususnya desa watukutil RT 02 RW 10 ,Kel lempong ,kec Jenawi,kab Karanganyar,jawatengah,kepada Telkomsel gimana ini solusinya ?;3
twitter;8/15/2023 19:16;"Sumpah Telkomsel jaringan nya jelak amat akhir2 ini daerah Bogor
#telkomsel #telkomseljelek @Telkomsel tolong lah di perbaikin masa harus di mode pesawat dulu baru bagus lagi terus aja gitu";3
twitter;8/15/2023 18:29;Aplikasi myTelkomsel lagi error ya? Dari tadi susah banget diakses @Telkomsel;3
twitter;8/15/2023 12:07;telkomsel susah sinyal bgt di unpaddd ðŸ˜­;3
twitter;8/15/2023 14:37;@Telkomsel cek dm lagi kak, susah banget ya hubungi cs telkomsel;3
twitter;8/15/2023 18:43;RT @diffy6sixx6: @Telkomsel Mau login aja susah ðŸ‘Ž https://t.co/dS3eThLRYu;3
twitter;8/15/2023 21:27;@Telkomsel min tolong cdm ya, ada kendala kuota youtube ga bisa ke pakai buat nonton youtube malah kuota utamanya yg ke ambil;3
twitter;8/15/2023 15:11;Tolong dong @Telkomsel belom dikirim nih TSEL ZOOMnyaaa. Saya butuh cepat untuk hari ini jam 16.00 https://t.co/fDlUrvY19y;3
twitter;8/15/2023 15:08;Halo @Telkomsel tolong dong kirim TSEL ZOOM saya. Saya butuhnya cepet tapi belom ada SMS yang masuk;3
twitter;8/15/2023 17:32;@Telkomsel kok kuota internet ku gak bisa buat buka google, website, google drive sihhh, tolong berikan alasanmu!!!;3
twitter;8/16/2023 12:50;@Telkomsel @TelkomIndonesia @TelkomselHalo ini kenapa saya gabisa mengirim tanda terima pembayaran ke email ya? tolong dibantu dong, urgent!;3
twitter;8/16/2023 20:05;"Ada yg salah dengan jaringan byU @byu_id 
Sepanjang jalan krl kebayoran sampai tigaraksa susah signal.";3
twitter;8/16/2023 18:38;Min @Telkomsel mohon bantuannya, susah banget mau masuk ke akun prime videonya ðŸ¥²;3
twitter;8/16/2023 21:32;@Telkomsel jaringan di medan, sumatera utara lemot banget nih min, tolong di cek ya;3
twitter;8/17/2023 8:56;@Telkomsel @bittwrr Tolong di perbaiki dong sinyal nya hadeh;3
twitter;8/18/2023 22:56;Kenapa orbit telkomsel saya internet nya ga bisa diakses..? Saat akses ke orbit, muncul notifikasi seprti ini.. paket sdh saya isi.. tolong dibantu ASAP @Telkomsel https://t.co/dbklw3Ikhh;3
twitter;8/18/2023 12:15;Ini @Telkomsel lagi error atau gimana ya? Mau nonton di prime video susah banget dibilangnya gak ada signal tapi nonton di Disney+ lancar-lancar aja.;3
twitter;8/18/2023 12:58;@Telkomsel kok gabisa fifamobile ya? Kok banyak yg uda spam jg gabisa . Tolong dong;3
twitter;8/18/2023 11:10;Min @telkomsel tolong dong ini kenapa ya gabisa login ke Fifa Mobile????;3
twitter;8/18/2023 7:21;Susah banget akses game shopee @telkomsel;3
twitter;6/1/2023 16:43;mau ganti kartu gue capek pake tsel, jaringan bagus kaga mahal iye lu;3
twitter;6/1/2023 19:12;sinyal tsel nih emng lg g bagus apa gmn si;3
twitter;6/3/2023 1:04;Yuk @Telkomsel  bisa kali saya jadi BA wkwkwkw. Udah ke platinum aj, gatau boros bngtttttt. Kasih saya kuota gratis kalo bisa WKWKWKWK https://t.co/CZtbHCtaHW;3
twitter;6/2/2023 18:45;@cuzuyas telkomsel moodyan, kadang lancar bisa kadang lemot flis;3
twitter;6/2/2023 13:02;telkomsel makin kesini makin mahal aja subhanallah;3
twitter;6/3/2023 10:48;"Nonton video ini, jadi ngecek tagihan di aplikasi MyTsel. Fuih. Untung gak ada kenaikan ajaib. ðŸ˜…

Turut berduka untuk konsumen Tsel yang merasa dirugikan. ðŸ¤§ https://t.co/gxggIjXWyu";3
twitter;6/3/2023 11:55;Dilema pengguna telkomsel. Sinyal jelek, kalo dicek speed bagus tapi pas di-ping, ampas. Harga mahal pula. Heran. https://t.co/X29mg72tWG;3
twitter;6/3/2023 12:23;@Telkomsel Gak ada beni, cm minta Bantu sampaikan ke pihak telkomsel untuk percepat buat kebijakan agar bs pindah dari halo ke prabayar kapan aja tanpa bata berlangganan 6 bulan. karena banyak pelanggan lain yg mengeluhkan hal yg sama. Makasih.;3
twitter;6/3/2023 13:25;RT @_Sicboy: @takberhuruf @Telkomsel @Heraloebss Kan lucu ga sih, dia ngadih tawaran migrasi gratis, balikin juga harusnya bisa klo suruh bâ€¦;3
twitter;6/3/2023 13:31;@lillspideyy @DudyRudianto @Heraloebss @Telkomsel Kalo yg di kota2 besar mungkin ada pilihan pindah ke provider lain kalo tdk puas dgn layanan Telkomsel. Beda dgn kayak saya, yg tinggal di daerah yg area cakupan provider tdk sebanyak yg di kota. Apalagi kalo kita bicara ttg akses internetnya.;3
twitter;6/3/2023 13:49;@Linmas_desa @Heraloebss @Telkomsel Mereka sok ambisius proyeknya tapi gak profitable, sedangkan karyawannya butuh gaji bombastis dan laporan keuangan yg untung besar. jadi ngakal2in pelanggan yg udah ada buat mengerek angka laba.ðŸ˜‚;3
twitter;6/3/2023 15:00;"@ondel2wan_abud Biaya berlangganan naik terus secara Otomatis.

@Telkomsel 
Semakin kehilangan gaya dalam cari Untung

Logika bisnis mana yang mereka pakai ?";3
twitter;6/3/2023 15:21;Selamat sore @Telkomsel pengaduan sya yg ini gmana? Sudah dekat waktu tagihan, tpi kuota belum berkurang https://t.co/CyquFkjiSq;3
twitter;6/3/2023 15:22;Selamat sore @Telkomsel pengaduan sya yg ini gmana? Sudah dekat waktu tagihan, tpi kuota belum berkurang https://t.co/McegML0Kxp;3
twitter;6/3/2023 15:44;@Linmas_desa @Heraloebss @Telkomsel Limitnya tdk dikunci telkomsel. Misal limit 150rb/Bulan. Nah telkomsel bisa dibiarkan sampai 200rb,seharusnya di limit 150rb Kita sdh tdk bisa gunakan jaringan telkomsel ken sdh limit. Nah ama mereka dibuka,biar untung mereka Kita bayar lebih.;3
twitter;6/3/2023 18:43;@Heraloebss Jadi inget pembeli voucher paket data tsel di konter gw, status sukses tapi datanya ga masuk. Udh telepon ke CS jawabannya ditunggu aja dan coba berkala. Stlah seminggu ga masuk juga dan ditelepon lagi CSnya jawabannya ditunggu aja, sakit jiwa asli @Telkomsel;3
twitter;6/3/2023 20:29;"@Telkomsel min ini kenapa internet gue ngelag mulu, padahal sinyal bagus + kuota baru beli. 

Harga elit kualitas sulit";3
twitter;6/3/2023 20:24;@Heraloebss Setujuuu, nomer ini meskipun diisi paketan/pulaa ttp gbs buat internet jd mesti ngandelin wifi, udh bolak balik grapari smp ganti simcard  2x jg ttp gbs gatau kenapa tp solusinya cm disuruh pindah ke halo dulu baru ntar bisa normal lg katanya hadehhh ga solutif ðŸ‘ŽðŸ» @Telkomsel;3
twitter;6/3/2023 21:18;@DudyRudianto @Heraloebss 0,9% itu FAKTA n AKTUAL @Telkomsel !! Untung aja loe backing nya Telkom, kalo nggak mah dah lama ke laut;3
twitter;6/3/2023 22:30;Ini gimna katanya berlaku 1 hari tapi jam 12 mati? Ini mah beli kuota buat 2 jam. Untung ga langsungg paket yg mahal. Ngerti konsep 24 jam ga sih min? @Telkomsel https://t.co/dEgkYEcaih;3
twitter;6/4/2023 0:27;"@Heraloebss Tp kudu isi pulsa 25k, ya gw okein aja.. Wwkkw.. Diakhir pertemuan, gw bilang, "" dulu saya kerja di tsel jg loh mbak, jadi paham gini2an!"" Cs nya senyum aja kwwkkwkw";3
twitter;6/4/2023 2:30;"@Telkomsel Mahal, bkn menarik! 

Dari 75 naik ke 83. Dan skrg udh gada, gokil emg Telkomsel ðŸ‘ðŸ‘";3
twitter;6/4/2023 3:27;"@FatikhNada @wdtu @Telkomsel Dikampung saya sinyal internet ndut""an kalo pake provider lain lancar ðŸ¤£ðŸ¤£";3
twitter;6/4/2023 4:02;@Telkomsel Apa bisa bantu cek apakah no saya termasuk yg bisa migrasi ke prabayar kak?;3
twitter;6/4/2023 13:10;"Singnal bagus, cuman dpt segini, ternyata tarif mahal blm tentu bagus
@telkomsel https://t.co/7Whwm34gas";3
twitter;6/4/2023 18:02;@jebewanaddict iyh aq abis jadi quli bangun tower Telkomsel 1000 biar lancar jaya jaringannya ðŸ¥º;3
twitter;6/4/2023 19:54;"TELKOMSEL KENAPA LAGI SIH HAH?!?! @Telkomsel 
gk bisa bagus dikit jaringan kelen ini?! capek kali aku bolak balek idup matikan data, airplane mode on off. ih betol lah kelen ya. EMOSI!";3
twitter;6/4/2023 20:21;Selamat malam admin @TelkomselHalo @Telkomsel Saya mau informasi detail dong, kenapa paket PASCABAYAR saya dari biaya 150.000 jadi 170.000??? Kalau saya bayar 170.000 ribu karena kelebihan pemakaian gapapa, tapi kenapa jadi kayak gini? https://t.co/LlfkgHa6lb;3
twitter;6/3/2023 11:26;Rakyat jelata gk akan menang lawan BUMN. https://t.co/sof4jxzrzi;3
twitter;6/4/2023 9:18;@iniaurorabliss @Heraloebss Nomorku yg bagus mati juga dan uda di pake orang ðŸ˜Œ;3
twitter;6/4/2023 9:14;"@Ahmadi38233515 @arifamrizal @Heraloebss Tp macam jebakan, kyak asuransi. Yg diceritakan indahÂ²nya doang.
Untung pas ditawari sy tanya, klo balik lagi dr halo ke reguler bisa ga?
Klo gak tanya, mrk gak jelasin.";3
twitter;6/3/2023 17:21;@linkgadgets @Heraloebss alhamdulillah @indosat  udah dijual, kami sebagai customer terselamatkan. Makasih ibu mega;3
twitter;6/3/2023 16:28;@Heraloebss Dari paket data kartu yg regular (Simpati) aja tiap bulan atau beberapa bulan pasti naik.... Kalau bukan karena Sinyal yg bagus di daerah pasti gua engga bakal make ini operator....;3
twitter;6/3/2023 15:13;"@Heraloebss saya pakai kartu flexi lama. Ada byk paket promo, bertahan 2 - 3 tahun. 
Trus di bom sms suruh pindah ke kartu halo, bayar bulanan. Biasanya saya paket 75.000, 15 gb..2000 gratis call internal. 500 operator lain.
Usai pindah tagian 135 - 155.000,- dlm print out.zink rincian.";3
twitter;6/3/2023 11:39;@Abdurrahman_MR Tapi anehnya pihak sana gak bantu jelasin kenapa pas jarang dipake malah nominalnya naik. Padahal berkali-kali ditekankan poin itu via dm tapi jawabnya muter-muter;3
twitter;6/3/2023 10:22;"@Heraloebss Gw juga pernah dapet sms gini, dan dia pinter cuma cantumin link doank
Klo salah2 klik gw juga bisa migrasi otomatis https://t.co/yNtofbEgJB";3
twitter;6/4/2023 21:43;@Telkomsel Saya menang kuis di Ig Telkomsel poin sejak bulan Maret tapi sampai sekarang belum dikirim min. Gimana itu?;3
twitter;6/4/2023 22:10;minimal kl udh mahal tu sinyalnya bagus woyy @Telkomsel;3
twitter;6/4/2023 22:27;"@Telkomsel Akses sosmed min, salah satu nya ya d twitter ini ðŸ¥² mau ngehunter jadi gk semangat lo min ðŸ˜­ 
Kuota masih banyak banget kn ini min ðŸ¥º
Gimana dong solusi nya? 
Biar ngehunter bisa satset sperti biasa nya ðŸ™ https://t.co/21JhSB0LnR";3
twitter;6/5/2023 12:05;@WagimanDeep212_ @Telkomsel @CCICPolri Sama halnya indihome.. Bayar mahal tapi jaringan ga stabil kan gilakkk... Dah ambil Paketan yg 350 rban per bulan ngelek terus di kantor saya.. Alhasil.. Saya beralih ke oxygen alhamdulillah lancar jaya;3
twitter;6/5/2023 12:57;@Telkomsel operator kocakkk buka tiktok lancar giliran gmaps gdrive lelettt;3
twitter;6/5/2023 16:50;@Telkomsel ini kenapa y,koq tlp gak bisa masuk n keluar y?ada apa sih..daerah tangerang..perm kuta baru,pasar kemis..diluar perm lancar jaya tapi dirumah ngeleg mulu..hadeeeehhhhðŸ˜ ;3
twitter;6/5/2023 19:44;buka ig lancar bgt, buka twt lloadnya lama bgt demi Allah. tsel samlekom;3
twitter;6/6/2023 19:54;"Selamat malam min @Telkomsel 
Kenapa saya pelanggan kartu halo dipaksa pindah ke paket halo+?? 
Apakah ada peraturan nya?
Terimakasih sebelumnya. 
Up @YLKI_ID @kemkominfo";3
twitter;6/6/2023 22:37;"@Telkomsel @ssoffttt Ajg
Kuota sekarat lancar jaya kaya LRT
KUOTA DIBELI 100gb malah lemot bajigur";3
twitter;6/7/2023 6:03;@Telkomsel Ahh bohong nih, katanya di DM nanti bantu downgrade paketnya, ko sama aja kaya sebelumnya sih? Udah di sini aja bahasnya ga usah DM klo sama aja;3
twitter;6/8/2023 9:32;"@Fhauzan @tanyarlfes Terimakasih Kak.
Saya pikir karena @Telkomsel yg lambat.
Btw, Bagus gimana? Lalu Dina menghilang dimana?";3
twitter;6/8/2023 11:07;@Telkomsel Gausah Micha, mau digimanain juga internet kita memang lambat. Semangat kerjanya Micha :);3
twitter;6/8/2023 11:37;"paketan mahal, tapi gratis disney+ di ilangin, jaringan ga stabil.
kita beri tepuk tangan untuk provider satu ini @byu_id perasss terusss";3
twitter;6/8/2023 13:55;@SipalingAyo @Telkomsel Tau nih, makin ke sini kok telkomsel makin menurun performa sinyalnya. Gw dulu pakai telkomsel karena bangga sinyal telkomsel bagus, lah ini malah kalah sama provider lain ðŸ˜‘;3
twitter;6/8/2023 14:42;@Telkomsel sinyal bapuk 24jam tiap hari ... MANTAP;3
twitter;6/8/2023 16:45;@Telkomsel Sinyal H+ habis hujan. Mantap TelkomselðŸ‘Ž;3
twitter;6/8/2023 19:47;Tsel lagi bermasalah kah? Daritadi gak lancar;3
twitter;6/8/2023 20:12;@Telkomsel terimakasih sdh bisa tapi kenapa akhir2 ini jaringan telkomsel suka kurang bagus yah :(;3
twitter;6/8/2023 20:19;this Audrey rumor happened when i did my kkn life, gada sinyal bahkan telkomsel, alhamdulilah gaikut kegocek nyalah2in the victim https://t.co/xRvAzxGUrY;3
twitter;6/8/2023 20:50;Mantap speed 500kb-1mpbs tapi ga bisa ngeload tiktok @telkomsel paket lo mahal;3
twitter;6/8/2023 21:12;Abis KTT asean kok jaringan makin bapuk. Ndak XL ga telkomsel ga indihome. Hih. Sebelom ktt bagus, pas ktt mantap sekali padhal;3
twitter;6/8/2023 22:16;Beli paket tsel mahal sengaja biar sinyal lancar malah daritadi liat foto ditl aja lama bangetðŸ‘Ž;3
